klm;woj;trb;zut;d21;d32;d345;d347;d348;d36;d38;d61;d63;los;dochg;wydg
2;20;3;4;2;1;1;1;1;56;3;4;2;4;1470,00;1571,54
2;20;3;1;2;1;1;1;1;54;3;4;3;4;1212,21;2115,27
3;18;12;1;2;1;1;1;1;38;2;3;3;2;1348,01;1325,39
3;18;11;5;2;1;1;1;1;36;2;3;3;1;1005,40;995,95
3;18;3;1;2;1;1;1;1;37;2;3;4;4;2601,80;2286,92
3;18;11;1;2;1;1;1;1;47;2;3;3;1;1798,00;2106,90
3;18;11;1;2;1;1;1;1;36;2;3;4;1;1482,00;1454,39
3;18;10;7;2;1;1;1;2;27;1;3;3;2;797,41;1985,18
3;18;9;4;2;1;1;1;1;53;3;2;5;4;7500,00;7910,87
3;18;12;6;1;1;1;1;1;47;2;3;3;3;1855,90;2140,89
3;18;8;5;1;3;1;1;1;63;3;2;3;4;4806,57;14598,81
3;18;1;1;2;1;1;1;1;46;2;2;4;2;3818,00;2181,97
3;18;1;1;2;1;1;1;1;64;3;2;4;2;6512,00;7202,96
3;18;11;5;2;1;1;1;1;46;2;2;4;1;1767,50;1466,36
3;18;11;5;2;2;1;2;1;76;3;3;3;1;1125,40;2614,93
3;18;11;1;2;1;1;1;2;46;2;5;2;1;728,00;1033,21
3;18;4;1;2;1;1;1;1;64;3;3;3;5;3197,49;2697,51
3;18;12;1;2;1;1;1;1;64;3;4;2;3;1444,00;1487,64
3;18;11;5;2;1;1;1;1;36;2;3;3;1;1085,50;1412,24
3;18;8;1;2;1;1;1;1;85;4;2;4;5;4126,94;3759,25
3;18;1;5;2;1;1;1;1;48;2;3;3;2;1409,18;1618,56
3;18;8;1;2;1;1;1;1;64;3;2;4;7;5110,60;4425,44
3;18;11;7;2;1;1;1;2;37;2;5;1;1;498,89;424,48
3;18;12;5;1;1;1;1;1;47;2;5;1;5;1340,09;1295,22
3;18;2;1;2;1;1;1;1;36;2;3;3;3;3582,70;3224,83
3;18;3;1;1;1;1;1;1;53;3;4;2;4;1800,00;1479,12
3;18;11;5;2;1;1;1;2;27;1;4;2;1;668,77;436,52
3;18;1;1;2;1;1;1;1;54;2;2;4;2;2050,00;1283,81
3;18;8;1;2;1;1;1;1;64;3;3;2;5;2105,00;2084,42
3;18;3;1;2;1;1;1;1;64;3;3;2;4;2074,70;2306,53
3;18;12;1;2;1;1;1;1;70;2;5;1;2;1068,00;871,13
3;18;6;1;2;1;1;1;1;54;3;3;2;3;2407,80;2266,14
3;18;11;1;2;1;1;1;1;32;1;3;2;1;1809,33;2244,66
3;18;8;1;2;1;1;1;1;53;2;4;2;4;2250,00;1397,05
3;18;11;7;2;1;1;1;1;23;1;4;1;1;1175,90;762,11
3;18;11;7;2;1;1;1;1;22;1;4;2;1;717,00;760,77
3;18;11;1;2;1;1;1;1;28;1;4;2;1;1234,53;1187,63
3;18;2;1;2;1;1;1;1;53;2;4;2;3;2601,85;2665,71
3;18;12;5;2;1;1;1;1;53;2;2;4;3;2623,67;2304,40
3;18;1;5;2;1;1;1;1;53;2;3;4;2;2731,42;2950,83
3;18;12;5;2;1;1;1;1;53;3;3;2;4;1656,32;2193,30
3;18;2;4;2;1;1;1;1;67;3;2;4;3;2839,00;2428,50
3;18;12;5;2;1;1;1;1;53;2;2;4;2;1863,72;1181,30
3;18;3;1;2;1;1;1;1;64;3;1;5;4;5272,54;3108,18
3;18;2;1;2;1;1;1;1;53;3;5;1;3;1095,22;1051,97
3;18;1;1;2;1;1;1;1;54;3;2;5;2;3215,00;2408,86
3;18;11;5;2;1;1;1;1;32;1;3;3;1;976,31;706,99
3;18;2;1;2;1;1;1;1;32;1;5;1;3;1432,14;1388,20
3;18;11;1;2;1;1;1;1;32;1;2;4;1;1852,36;1509,72
3;18;1;1;2;1;1;1;1;83;3;3;3;2;3889,09;4195,87
3;18;3;1;2;1;1;1;1;48;2;5;1;4;1948,00;1952,59
3;18;1;1;2;3;1;2;1;120;5;3;3;2;2467,25;2733,05
3;18;1;5;2;1;1;1;1;40;2;5;1;2;1571,61;1540,40
3;18;3;1;2;1;1;1;1;50;2;3;2;4;3090,50;4223,85
3;18;4;1;2;1;1;1;1;56;3;4;2;5;2588,60;1857,52
3;18;6;1;2;1;1;1;1;61;3;5;1;3;1475,10;1548,35
3;18;3;1;2;1;1;1;1;39;2;5;1;4;1906,89;1877,78
3;18;3;1;2;1;1;1;1;61;3;3;3;4;2567,66;2770,35
3;18;3;1;2;1;1;1;1;40;2;5;1;4;2045,50;2443,95
3;18;2;1;2;1;1;1;1;39;2;5;1;3;1620,44;2131,06
3;18;12;6;2;1;1;1;1;39;2;5;1;2;1258,00;1460,66
3;18;3;7;2;1;1;1;1;39;2;5;1;4;1262,92;1575,35
3;18;11;7;2;1;1;1;1;29;1;3;1;1;517,31;383,58
3;18;11;2;1;3;1;2;1;90;3;2;1;1;1187,40;1660,90
3;18;4;1;2;1;1;1;1;39;2;3;4;5;2350,00;2237,95
3;18;8;1;2;1;1;1;1;40;1;3;3;6;3582,40;2281,93
3;18;5;6;2;1;1;1;1;39;2;4;2;7;1396,00;1169,47
3;18;3;1;2;1;1;1;1;39;2;5;1;4;1734,00;1627,18
3;18;12;1;2;1;1;1;1;39;2;5;2;3;2727,70;2887,13
3;18;3;1;2;1;1;1;1;40;2;4;2;4;3241,59;2668,76
3;18;3;1;2;1;1;1;1;40;2;4;1;4;2218,60;3018,68
3;18;3;1;2;1;1;1;1;39;2;4;2;4;2464,00;2341,42
3;18;11;1;2;1;1;1;1;39;2;5;1;1;1100,00;2089,86
3;16;12;1;1;1;1;4;1;110;4;3;3;3;3000,00;2484,20
3;16;12;1;2;1;1;3;1;71;3;5;1;2;1913,52;1292,40
3;16;1;5;2;1;1;4;1;112;4;2;4;2;4569,21;3882,96
3;16;11;6;2;1;1;4;1;45;2;3;3;1;1006,17;979,57
3;16;12;5;2;1;1;4;2;101;3;5;1;6;2812,55;1836,87
3;16;1;5;2;1;1;4;1;45;2;2;4;2;1858,95;1369,84
3;16;12;6;2;1;1;3;2;39;1;5;1;2;1115,43;937,65
3;16;11;1;2;1;1;4;1;82;2;4;2;1;2954,58;1687,60
3;16;12;1;1;1;1;3;1;96;4;3;3;3;1684,46;1815,99
3;16;11;6;2;1;3;4;2;28;1;5;1;1;622,15;730,13
3;16;1;5;1;1;1;4;1;94;3;2;4;2;2076,12;1794,68
3;16;1;5;2;1;1;3;1;50;2;4;3;2;1623,44;1482,74
3;16;5;1;2;1;1;3;1;57;2;5;1;8;2096,65;1630,26
3;16;12;1;2;1;1;3;1;110;4;3;3;2;1430,95;1262,55
3;16;11;5;2;1;1;3;1;99;4;2;4;1;1498,26;1442,32
3;16;3;1;2;1;1;4;1;48;2;3;3;4;3647,80;1956,66
3;16;11;5;2;1;1;2;1;47;2;4;2;1;858,49;582,28
3;16;4;1;2;1;1;4;1;54;2;3;3;5;2663,70;2450,75
3;16;12;5;2;1;1;2;1;97;4;3;3;3;2125,87;2107,93
3;16;11;5;1;1;1;2;1;41;2;5;1;1;1497,08;1550,68
3;16;11;5;2;1;1;2;1;99;4;3;3;1;1173,94;1040,46
3;16;3;1;2;1;1;2;1;98;4;3;3;4;3577,18;1710,20
3;16;11;5;2;1;1;2;1;55;5;5;1;1;1471,40;1492,98
3;16;12;4;2;1;1;2;1;105;5;2;4;4;4269,13;3776,25
3;16;8;1;2;1;1;1;1;61;3;2;4;5;3653,25;2802,59
3;16;1;5;2;1;1;1;1;47;2;3;3;2;1856,07;1426,38
3;16;1;1;1;1;1;1;1;61;3;3;3;2;2452,78;2328,08
3;16;12;1;1;1;1;1;1;61;3;2;5;3;4925,63;2073,67
3;16;2;1;1;1;1;1;1;60;3;2;5;3;4108,19;3444,47
3;16;2;5;2;1;1;1;1;61;3;3;3;3;3538,95;4673,98
3;16;2;1;2;1;1;1;1;60;3;2;4;3;3713,99;18128,96
3;16;11;7;2;1;1;1;1;32;1;3;3;1;776,60;738,04
3;16;3;1;2;1;1;1;1;61;3;3;3;4;3580,96;2105,30
3;16;1;5;2;1;1;1;1;47;2;3;3;2;1976,58;2263,25
3;16;8;1;2;1;1;1;1;47;2;4;2;4;2000,38;1449,98
3;16;1;1;1;1;1;1;1;61;3;2;4;2;6587,06;4573,26
3;16;11;5;2;1;1;1;1;61;3;3;4;1;1697,25;1104,37
3;16;4;1;2;1;1;1;1;61;3;3;2;5;2606,10;2489,95
3;16;3;4;2;1;1;1;1;78;4;3;3;4;3808,48;7026,94
3;16;3;1;2;1;1;1;1;59;3;3;4;4;6739,04;3913,26
3;16;2;1;1;1;1;1;1;61;3;3;3;3;1715,92;1230,41
3;16;11;4;2;1;1;1;1;61;3;2;5;1;2000,00;2125,21
3;16;1;1;2;1;1;1;1;61;3;2;4;2;3655,44;3981,77
3;16;11;5;2;1;1;1;2;47;2;4;2;1;863,54;708,92
3;16;11;7;2;1;1;1;2;47;2;4;3;1;1039,00;1080,94
3;16;2;1;2;1;1;1;1;61;3;2;4;3;3262,94;2765,60
3;16;11;5;2;1;1;1;2;47;2;5;1;1;800,86;488,52
3;16;1;1;2;1;1;1;1;60;3;3;3;2;3380,58;2640,33
3;16;12;5;2;1;1;1;1;37;2;3;2;3;2400,49;2325,74
3;16;11;6;1;1;1;4;2;17;1;2;3;1;844,52;692,37
3;16;1;1;2;1;1;1;1;44;2;3;3;2;2246,50;1014,19
3;16;7;5;2;1;1;1;1;38;2;3;2;2;1741,15;1391,72
3;16;1;6;2;1;1;1;1;47;2;3;3;2;1702,43;1392,45
3;16;11;5;2;1;1;1;2;48;2;3;2;1;769,95;764,65
3;16;12;6;2;2;1;3;1;100;5;4;2;2;1297,30;1584,95
3;16;11;5;2;1;1;1;1;25;1;3;3;1;1140,08;1068,08
3;16;1;1;1;1;1;1;1;45;2;2;5;2;2641,68;1699,21
3;16;8;1;1;1;1;3;1;103;4;4;2;4;2408,13;1850,40
3;16;11;6;1;1;1;1;1;46;2;2;4;1;1399,00;1582,36
3;16;1;1;1;1;1;1;1;47;2;3;3;2;1718,07;1552,07
3;16;11;5;2;1;1;1;1;45;2;2;5;1;7008,82;7795,84
3;16;1;5;2;1;1;1;1;45;2;2;4;2;2048,44;1438,18
3;16;11;5;2;1;1;1;1;68;3;4;3;1;1718,80;2206,13
3;16;12;6;2;1;1;1;2;45;2;3;3;2;1239,74;1059,06
3;16;1;5;1;1;1;1;1;64;3;2;5;2;4357,39;3356,49
3;16;11;5;2;1;1;1;1;47;2;5;1;1;1087,97;1063,45
3;16;8;1;2;1;1;3;1;47;2;3;5;6;2355,94;2177,65
3;16;12;5;2;1;1;1;1;28;1;3;3;2;1294,84;3382,15
3;16;1;5;2;1;1;1;1;47;2;2;3;2;3556,22;3366,53
3;16;11;5;2;2;1;2;1;89;3;3;4;1;5772,65;6486,39
3;16;1;5;2;1;1;1;1;46;2;2;5;2;2754,03;2210,91
3;16;1;5;1;1;1;1;1;45;2;3;4;2;2056,64;3369,21
1;14;2;1;2;1;1;1;1;32;2;4;2;3;3764,00;2827,84
1;14;12;1;2;1;1;1;1;46;2;4;1;2;2434,70;1579,65
1;14;7;4;2;1;1;1;1;63;3;2;5;2;3533,00;3720,84
1;14;12;1;2;1;1;1;2;63;3;5;1;4;2700,00;2586,96
1;14;11;1;2;1;1;1;1;46;2;3;3;1;2344,22;1812,14
1;14;11;1;2;1;1;1;1;31;2;4;2;1;1300,00;1274,25
1;14;11;1;2;1;1;1;1;32;2;3;4;1;4250,00;3290,51
1;14;12;5;2;1;1;1;1;32;2;5;2;2;1867,09;1758,00
1;14;1;1;2;1;1;1;1;61;3;3;3;2;3000,00;1196,28
1;14;11;6;2;1;1;1;1;46;2;3;2;1;1591,69;2030,19
1;14;8;1;2;4;1;1;1;50;2;3;1;4;2582,00;2405,18
1;14;2;4;2;1;1;1;1;63;3;2;5;3;5604,95;5042,43
1;14;1;5;1;2;1;1;1;32;2;4;2;2;2409,81;2057,34
1;14;1;1;2;1;1;1;1;62;3;2;5;2;4151,70;7188,52
1;14;1;1;2;1;1;1;1;63;3;3;2;2;2596,94;17707,51
1;14;12;1;2;1;1;1;2;46;2;5;1;2;1712,00;1538,76
1;14;2;5;2;1;1;1;1;60;3;2;3;3;2470,40;7226,97
1;14;12;7;2;1;1;1;1;46;2;5;1;3;1141,62;1147,78
1;14;1;5;2;1;1;1;1;46;2;3;3;2;2595,90;2063,46
1;14;11;4;2;1;1;1;1;63;3;5;1;1;1822,00;1840,87
1;14;11;5;2;1;1;1;1;32;2;5;1;1;1020,36;948,82
1;14;10;5;2;1;1;1;1;46;2;3;4;2;2604,40;2909,62
1;14;12;1;2;1;1;1;1;60;3;3;2;4;3557,50;3271,44
1;14;11;5;2;1;1;1;1;63;3;3;4;1;2533,01;2661,08
1;14;12;1;1;1;1;1;1;54;3;3;3;3;3738,40;2689,38
1;14;12;6;1;1;1;1;1;57;3;3;3;5;8280,00;3061,41
1;14;1;1;2;1;1;1;1;65;3;2;4;2;2772,10;2496,91
1;14;2;1;2;1;1;1;1;57;3;2;5;3;4721,16;5045,39
1;14;12;1;2;1;1;1;1;55;3;4;1;3;2441,00;2741,41
1;14;2;1;2;1;1;1;1;57;3;4;1;3;1294,15;1746,24
1;14;11;5;2;1;1;1;1;32;2;5;1;1;918,95;1064,05
1;14;11;7;2;1;1;1;1;17;1;3;4;1;2479,92;2706,81
1;14;11;1;2;1;1;1;1;17;1;3;4;1;2266,00;2212,91
1;14;12;6;2;1;1;1;1;56;3;4;1;;;
